phase,image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes,transcript
1.1,https://storage.googleapis.com/image_prompts/unsplash-8LFDdCI.jpg,673,Male,30-39,Luganda,yogera_image_audio_20240127_201436.572531_2644.wav,0.0055555555555555,3,0,Ndaba obumuli obulabika obulungi mu langi eya kakobe nga buliko n'enjuki yiino erina akamuli akamu k'eguddeko ng'enoonyaamu by'ekolamu omubisi. 
1.1,https://storage.googleapis.com/image_prompts/unsplash-jD3Re4z.jpg,677,Male,18-29,Luganda,yogera_image_audio_20240127_205437.021098_2904.wav,0.0061111111111111,3,0,Ndaba entuumu y'obutimba obulabika nga bwa langi ya kiragala ku mabbali wali nnegera nga waliwo omuguwa omulala ogwali guli mu langi enjeru era nga obutimba buno bwakolebwa mu ggoozi era nga bulabika nga butega byennyanja.
1.1,https://storage.googleapis.com/image_prompts/22105ad1-andrew-itaga-_sBMs1TrcIE-unsplash.jpg,673,Male,30-39,Luganda,yogera_image_audio_20240127_210027.598205_1319.wav,0.0075,3,0,"Nnengera omwami ali mu ttaawo eryeru, ng'alina ennyama gy'ayokya wano  nga yeeyambisa ekyoto ekizungu. Emabega eri eriyo abantu abatalabika bulungi, naye nga nabo abamu bali mu mataawo meeru, ndowooza era nabo nga bali ku mulimu gwe gumu gwa kuteekateeka byakulya."
1.1,https://storage.googleapis.com/image_prompts/1692884880-6237.jpg_s=612x612_w=0_k=20_c=WH7KFe0n2p4YT82fobRxFLulhRf2p0wALZVc6BafKnk=.jpg,673,Male,30-39,Luganda,yogera_image_audio_20240127_210935.159735_1150.wav,0.0080555555555555,3,0,Ah nnengera embuzi. Embuzi zino ziri ttaano. Naye nga zirabika zirina kye zeekengedde. Ate nga zirabika mbuzi nzungu okusinziira ku ndabika yaazo. Ziri ku ttale kuba ndaba omuddo n'obutiititi obwa kiragala.
1.1,https://storage.googleapis.com/image_prompts/1692884985-7661.jpg_s=612x612_w=0_k=20_c=B-8wtgHMEc6G47QevQksIkzBlRb-DZnhGuQm_6MDeMI=.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240127_213823.998335_1705.wav,0.0044444444444444,3,0,"Abantu bayimiridde mu kkereziya batendereza Omutonzi. Omukulembeze ayimiridde mu maaso gaabwe, n'abakubi b'ebyuma bali emabega."
1.1,https://storage.googleapis.com/image_prompts/55dbacb9-_DSC0004.JPG,667,Male,18-29,Luganda,yogera_image_audio_20240127_220024.859414_1839.wav,0.0047222222222222,3,0,Emmotoka ssatu zisimbye mmaaso g'ekizimbe kya Frank Kalimuzo kiyina langi eya kitaka kiyina n'amabaati aga ameeru.
1.1,https://storage.googleapis.com/image_prompts/unsplash-vs4vFj4.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240127_220332.855073_3003.wav,0.0063888888888888,3,0,Abasajja nga bali ku lubalama lw'ennyanja basika omuti oguzingiddwako obutimba nga baguzza ku lubalama lw'ennyanja. Ku lubalama waliwo akadomola akali mu musenyu. Omusajja omu tayambadde ssaati.
1.1,https://storage.googleapis.com/image_prompts/1692884852-5857.jpg_s=612x612_w=0_k=20_c=1yxiZAxmd8k9cz3zPnnCpduAMQzOuyftoYMLKZhLVqY=.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240127_221543.966760_1070.wav,0.005,3,0,Ezzike nga liri mu kibira. Ezzike litudde ku kati akatono. Emabega w'ezzike waliwo emiti egiriko ebikoola ebya kiragala n'ebya kyenvu.
1.1,https://storage.googleapis.com/image_prompts/c70b6612-unsplash-WjcDHVw.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240127_222825.134911_2428.wav,0.0041666666666666,3,0,Abantu ab'enjawulo nga baliko we batudde bakutte amasowaani g'emmere nga balya mu bo mulimu n'abaana.
1.1,https://storage.googleapis.com/image_prompts/unsplash-Oz2PBwe.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240127_232544.555198_2762.wav,0.0044444444444444,2,1,Embaata ng'eri ku nnyanja eyimiridde ku ttaka eriri ku lubalama lw'ennyanja ekitangaala kikubye kungulu ku nnyanja.
1.1,https://storage.googleapis.com/image_prompts/1692884880-6250.jpg_s=612x612_w=0_k=20_c=GMDlqoKyNsPp9x-H7KxTroj2va8Ca492hDSqzL5Qu48=.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_010510.020258_1627.wav,0.0013888888888888,2,1,Guno mugga gutambula waliwo ku bbali emitiititi egya kira
1.1,https://storage.googleapis.com/image_prompts/1692885115-9132.jpg_s=612x612_w=0_k=20_c=Jwdm8Uzl4FhTGzvz3rsq6NnuLmhYPbEExBcFrAnc4mY=.jpg,433,Female,30-39,Luganda,yogera_image_audio_20240128_011453.986692_1285.wav,0.0047222222222222,3,0,Omwana omuto akutte akagoye akali ka mu ali  mu kkakamulamu mazzi emikono giraga nti omwana ono muto ayambadde empale eya bbululu era ng'amazzi ali mu gga mu ggakamulira mu bbaafu emmyufu.
1.1,https://storage.googleapis.com/image_prompts/1692884894-6362.jpg_s=612x612_w=0_k=20_c=lNHgtwRjJxz0PV3Y3-6NaA9ym8EqKIlv2vtPimD4c1A=.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_013504.287379_1177.wav,0.0044444444444444,3,0,Gano maka makadde gaaserekebwa n'amabaati eddirisa lya bbululu mmulyango mu kakkateni akatangaala.
1.1,https://storage.googleapis.com/image_prompts/c374ae95-chameleon-3081211_1280.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_020327.465846_1445.wav,0.0013888888888888,2,1,Ono nnawolovu aliko ebimyufumyufu n'ebya kiragala.
1.1,https://storage.googleapis.com/image_prompts/9327f422-_DSC0235_copy.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_020723.947674_1892.wav,0.0058333333333333,3,0,"Amayumba mangi ag'amategula nga gazimbiddwa ku kasozi akamu era ku ntikko y'akasozi, kuliko n'obunaala obukasuka amayengo. Waya az'amasannyalaze nazo nnyingi zitambula. "
1.1,"https://storage.googleapis.com/image_prompts/Our Africa Blog Travel Inspirations, Guides, Tips _ News.jpeg",648,Male,50-59,Luganda,yogera_image_audio_20240128_022631.193093_2184.wav,0.0055555555555555,3,0,Ono omwami aweese omukyala ku ggaali maanyigakifuba omukyala atuddeko kikyala bamuvuga eri ku luuyi olulala waliyo amaduuka agatunda ebintu.
1.1,https://storage.googleapis.com/image_prompts/1692884855-5915.jpg_s=612x612_w=0_k=20_c=E9GelAWVtJ11j-SXcVgqngvEpaG1rOc5XnCdXY4MC60=.jpg,650,Female,18-29,Luganda,yogera_image_audio_20240128_065659.253196_1115.wav,0.0069444444444444,2,1,"Engabi za bika bibiri,  eya kitaka omukwafu n'atali mukwafu, nnyingi ziri mu ttale zimu zitunudde endala zirya muddo."
1.1,https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-7ZIRVOO.jpg,650,Female,18-29,Luganda,yogera_image_audio_20240128_145755.597147_2151.wav,0.0077777777777777,3,0,Olubalama lw'ennyanja luliko olusenyusenyu amaato gali mu langi eya bbululu gaawummuzibwa ekizimbe ekinene ensozi ziriko emiti ebikoola by'emiti bya langi ya ya kiragala.
1.1,https://storage.googleapis.com/image_prompts/unsplash-8wxCe8D.jpg,673,Male,30-39,Luganda,yogera_image_audio_20240128_173314.409266_2652.wav,0.0069444444444444,3,0,"Aah, nnengera enjuki, ah entonotono ziri wano nga zirabika ziri mu nnyumba yaayo era nga zirabika zeekolamu mulimu ziri mu kukola mubisi gwazo ogw'enjuki. Ebitulituli omubeera ebyana by'enjuki ebito biibino birabwako wano."
1.1,https://storage.googleapis.com/image_prompts/Alfaiate_.jpeg,673,Male,30-39,Luganda,yogera_image_audio_20240128_182738.607399_2133.wav,0.0075,3,0,Ndaba omwami omwami mutunzi wa kyalaani era ali ku mirimu gye akakkalabya alabika aliko akamwenyumwenyu ku matama atunudde eno ebbali awo waliwo ebisawosawo nga kirabika mwe muli engoye ze z'atunga ate oluusi o oluuyi olulala eriyo amabaafu.
1.1,https://storage.googleapis.com/image_prompts/e1dc1e0b-_DSC0104.JPG,677,Male,18-29,Luganda,yogera_image_audio_20240128_183847.628428_1982.wav,0.005,3,0,Wano ndaba eᵑᵑoma ez'ebika eby'enjawulo era ng'eᵑᵑoma zino zaateekekwako bulungi amaliba. Nnengera nga wali ku bbali waliwo entebe etuulwako eyakolebwa mu mbaawo ate nga ndaba waliwo n'engalabi gye basimbye awo.
1.1,https://storage.googleapis.com/image_prompts/1692884852-5856.jpg_s=612x612_w=0_k=20_c=LUsl6aM0MZHgEhVcb_m3nWcKE8bXby-ESFkAEvUupyk=.jpg,673,Male,30-39,Luganda,yogera_image_audio_20240128_184007.699792_1542.wav,0.005,2,1,"Ekifaananyi kino kirabikiramu obutambaala obw'enjawulo nga buzingiddwa era buli mu langi ez'enjawulo. Ku langi zino kuliko emmyufu, enzirugavu, eya kitaka, eya kacungwa, eya bbululu era kuliko obuweta obuteereddwako."
1.1,https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/a2414e1a-gfa02c9fc2cae30d1e8dd28aec9dcd6c4f75daf83b2b684cb5c952ab021541287d296_a8yDfx2.jpg,677,Male,18-29,Luganda,yogera_image_audio_20240128_192509.250195_2147.wav,0.005,3,0,Ndaba ebinyonyi ebyali bibuuka mu bbanga wabula nga nnengera nga byali byetooloolera ewaali amaato. Amaato gano gaali galekeddwawo era nnengera n'amazzi nga mangi; eno endabikidde okubeera nga yali nnyanja.
1.1,https://storage.googleapis.com/image_prompts/1692884912-6561.jpg_s=612x612_w=0_k=20_c=mB_SQh3OG6jYxWU6yrdcgfBrIhBYaTKsBLArRfCiB0A=.jpg,673,Male,30-39,Luganda,yogera_image_audio_20240128_190733.769284_1188.wav,0.0055555555555555,3,0,Nnengera ebizimbe nga lirabika ssomero amabaati gaaserekwa bulungi mu langi emmyukirivu era nga waliwo n'obuddo obutoototo kw'ossa obutiititi obuwanvu n'obumpi kifo kirabika bulungi. 
1.1,https://storage.googleapis.com/image_prompts/22105ad1-andrew-itaga-_sBMs1TrcIE-unsplash.jpg,665,Female,18-29,Luganda,yogera_image_audio_20240128_190556.058811_1394.wav,0.0047222222222222,3,0,Omusajja akutte ekyuma ali mu kukyusa enkoko nga bw'agikalirira ayambadde ettaawo eryeru eritukula obulungi era omuntu yenna afumba emmere bw'ayina okufaanana. 
1.1,https://storage.googleapis.com/image_prompts/1692884852-5847.jpg_s=612x612_w=0_k=20_c=I8viiUZnv0jU2D_zOL8JQX9Jq7ghHK3V_yvFB4ZoaXI=.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_202329.486949_1060.wav,0.0072222222222222,3,0,"Eno ngabi; eyina amayembe amawanvu, langi yaayo ya kitaka mu bulago, amatu n'eno wansi, mu lubuto weeru. Eyimiridde eyina ky'etunuulira nga weeyimiridde waliwo omuddo omutoototo. "
1.1,https://storage.googleapis.com/image_prompts/1692884849-5827.jpg_s=612x612_w=0_k=20_c=417SFV2Y_YScGLp3cjlOarDjyr1sncWNsB__QJFiHqk=.jpg,677,Male,18-29,Luganda,yogera_image_audio_20240128_204406.453880_1518.wav,0.005,3,0,Wano ndaba ekibira wabula ekibira kino kyali mu kiwonvu era nga kyali kirimu emiti egy'enjawulo era nnengera ne kiragala nga mukwafu nnyo wewaawo ng'eri waggulu enjuba eringa eyali ekubyeyo ng'evaayo.
1.1,https://storage.googleapis.com/image_prompts/unsplash-oySjyde.jpg,675,Female,18-29,Luganda,yogera_image_audio_20240128_203612.469938_2952.wav,0.0041666666666666,3,0,Bino bimuli ebimuli bino birabika bulungi nnyo era ebimuli bino biyina langi ez'enjawulo okuli langi eya ppinka langi eya kyenvu.
1.1,https://storage.googleapis.com/image_prompts/1692884889-6330.jpg_s=612x612_w=0_k=20_c=PGeIn4LjP4v8lecWOrs8Uz-LkcnTr9qeDYX8Io9rULQ=.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_205431.313735_1171.wav,0.0044444444444444,3,0,Zino nseenene zimaze okuggyibako obuwaawaatiro n'amagulu gaabyo era zirabika nga zimaze okusiikibwa.
1.1,https://storage.googleapis.com/image_prompts/a25ff499-money-3602159_1280.jpg,677,Male,18-29,Luganda,yogera_image_audio_20240128_210416.011422_1436.wav,0.0044444444444444,3,0,"Wano ndabawo ssente ezaffe ez'omu Uganda era ndaba nga kuliko ek'emitwalo etaano, kuliko ak'omutwalo, kuliko akasente ek'enkumi ebbiri, kw'oteeka n'akasente ak'olukumi"
1.1,https://storage.googleapis.com/image_prompts/1692884849-5834.jpg_s=612x612_w=0_k=20_c=UWba-OIT2lGJgTi_TLNcXb51X_xE7_po705JjGhJ6I8=.jpg,675,Female,18-29,Luganda,yogera_image_audio_20240128_210835.648471_1523.wav,0.0041666666666666,3,0,Bino binyonyi. Ebinyonyi bino biri bibiri era bifaanagana. Byali biyimiridde ku muti ogwalina obutabi obutono era nga gulina n'obukoola obwa kiragala.
1.1,https://storage.googleapis.com/image_prompts/1692885152-9715.jpg_s=612x612_w=0_k=20_c=herkRpIhPyKN1IUwNEkrxjmcEqHSu1BnKe2_l-Tnz8k=.jpg,665,Female,18-29,Luganda,yogera_image_audio_20240128_213511.915863_1769.wav,0.0055555555555555,3,0,"Ensimbi za Uganda ez'empapula nga kuno kuliko omutwalo, olukumi, emitwalo ebiri n'enkumi ettaano era nga zino ensimbi ziri mu langi ez'enjawulo okuli kakobe, kyenvu, emmyufu ne kiragala. "
1.1,https://storage.googleapis.com/image_prompts/unsplash-0VhJmEl.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_212652.753008_2583.wav,0.0041666666666666,2,1,Omusana guli mu kukya waggulu w'ennyanja enzikakkamu ddala. Waliwo omusenyu ku lubalama n'amayengo amasaamusaamu.
1.1,https://storage.googleapis.com/image_prompts/e1988912-emma-roorda-rINtu2ytF7w-unsplash.jpg,675,Female,18-29,Luganda,yogera_image_audio_20240128_221653.579121_1377.wav,0.005,3,0,Ono mwana era nga muto yali azannya ng'azannyisa ekipiira yali aliraanye ekizimbe ekyali kyazimbibwa amataffaali era ng'azannyira mu busubi obuyina langi eya kiragala.
1.1,https://storage.googleapis.com/image_prompts/069c23a5-unsplash-S65So6F.jpg,675,Female,18-29,Luganda,yogera_image_audio_20240128_220813.636293_2201.wav,0.0047222222222222,3,0,"Buno bunyonyi; buli bubiri, buyimiridde ku kati katono era akati kano kayina obutabi obuyina obukoola obutono. Obukoola buno bwa kkala ya kiragala."
1.1,https://storage.googleapis.com/image_prompts/1692884965-7326.jpg_s=612x612_w=0_k=20_c=BcCc6K-V5Q7-VPHICKK06W8QPuqMlK6sMc19ZdKTaFY=.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_221809.315034_1227.wav,0.005,3,0,"Ku bukoofiira obutera okwambaliribwa Abasiraamu abaami ku kkanzu okubikka emitwe gwabwe, kuliko obumyufu n'obulala bwa langi ez'enjawulo."
1.1,https://storage.googleapis.com/image_prompts/unsplash-kQ17qpL.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240129_021603.274598_2910.wav,0.005,2,1,"Wano waliwo ekizimbe, waliwo n'amaato ku lukalu. Waggulu eri waliwo olusozi olulabika obulungi oluliko omuddo, n'awamu nga tewali muddo bulungi.
"
2.0,https://storage.googleapis.com/image_prompts/1692884858-5938.jpg_s=612x612_w=0_k=20_c=yJjxUfRZCowfyQWJApKslZBfFpfyyrPiphD7VP_a3KU=.jpg,1233,Female,18–29,Luganda,yogera_image_audio_20240620_225612.093971_1121.wav,0.0091666666666666,3,0,"Ente eya langi eya kitaka eyimiridde erina amayembe amanene ddala era nga mawanvu nnyo, w'eyimiridde waliwo akayumba akaazimbibwa mu mbaawo ne kaserekebwa n'amabaati era emabbali w'ekkubo waliwo amayumba agasulwamu . "
2.0,https://storage.googleapis.com/image_prompts/pexels-photo-5218232.jpeg,1475,Male,40–49,Luganda,yogera_image_audio_20240620_123457.780058_2539.wav,0.0077777777777777,3,0,"Gino miteeko gya bintu bya njawulo; waliwo omuteeko ogw'obummonde obuzungu, waliwo omuteeko ogw'ennyaanya, waliwo omuteeko ogw'obutungulu obunene, ne wabaawo n'omuteeko ogw'obutungulu obutonotono nga bweru, omuteeko nga gwa magi. Kitegeeza birabika bitundibwa kubanga biri mu miteeko gya njawulo."
1.0,https://storage.googleapis.com/image_prompts/DSC_0404.JPG,164,Male,50-59,Luganda,yogera_image_audio_20231011_092443.626476_1921.wav,0.0058333333333333,2,1,"Wano ennyumba yali ng'eriko toyireeti nga nkadde nnyo ate n'emabega wa toyireeti basuddeyo kasasiro, waliyo ebiveeraveera, ebikutiyakutiya ng'ate era n'ennyumba nayo ekulaga nti nkadde nga ne toyireeti ekulaga nti nkadde."
1.0,https://storage.googleapis.com/image_prompts/1692878348-60.jpg,174,Male,40-49,Luganda,yogera_image_audio_20231011_134253.804378_2216.wav,0.0044444444444444,3,0,"Kino ekifaananyi kindaga emmotoka eya kabangali ng'etisseeko abantu abawerera ddala ng'eri ku luguudo lwa ttaka, ng'eri mu kusaabala."
1.0,https://storage.googleapis.com/image_prompts/1692884849-5819.jpg_s=612x612_w=0_k=20_c=CIihCqTy2WTxqZf_tWAmWdpFpxJ9sZsbFhFA8-cm8W8=.jpg,42,Female,18-29,Luganda,yogera_image_audio_20230825_103712.690960_1037.wav,0.005,3,0,Ekibangirizi kino kya kiragala. Ku kibangirizi ekimu kuliko emiti ate ng'ekibangirizi ekirala kuli kirabika ng'okuli essamba ly'amajaani nga kuliko n'ennyumba ntono ddala ate ennyumba eziriko nga zeesuuliridde amabanga agawera.
1.0,https://storage.googleapis.com/image_prompts/1692885030-8227.jpg_s=612x612_w=0_k=20_c=Lj9PkDN5k2UhYjAnM4lll2CuUcfjtrp4JWvaaV9hJKM=.jpg,42,Female,18-29,Luganda,yogera_image_audio_20230825_100525.373650_1249.wav,0.0069444444444444,2,1,"Enkulungo eno eri mu masekkati g'ekibuga ate nga kino ekibuga kirina amayumba ag'enjawulo omuli kw'otadde zikalina n'amabangalu ate enkulungo eno era eyitibwako zibboodabooda nga zeetisse abasaabaze. Mu nkulungo eno mw'osanga ebifaananyi by'abakulembeze, mw'osanga n'ebibumbe eby'ekisodde."
1.0,https://storage.googleapis.com/image_prompts/1692884871-6153.jpg_s=612x612_w=0_k=20_c=zGwbwJSniXKjb3danW-osSSuP4uJbAP3lNDDuegSIYU=.jpg,44,Male,18-29,Luganda,yogera_image_audio_20230825_103730.579883_1142.wav,0.0047222222222222,2,0,Mu masekkati waaliwo akasolo akaali kawanvu ddala naye nga kuliko eddaala eryali lisobozesa abantu okkatuukako wabula nga n'ebire birabika; ebya bbululu n'ebyeru.
1.0,https://storage.googleapis.com/image_prompts/1692885002-7883.jpg_s=612x612_w=0_k=20_c=U7ZwPWX3h8q9AqGJNAuv9u48vk2JhM9zttS8c1sbhho=.jpg,27,Female,30-39,Luganda,yogera_image_audio_20230825_105617.565972_1239.wav,0.0080555555555555,3,0,"Mu kifaananyi kino mulimu ndaba olusaalu olw'enjawulo ng'ekitundu kino kiraga nti omusana gwakayo nnyo nnyo nnyo era omuddo teri, omuddo gwayo gwonna gwakala, ensozi ezirinaanyeewo zonna zonna ebintu byakwo byonna tebyeyagaza, bikalu. Mulimu ensozi ez'enjawulo ate mulimu n'ebikko eby'enjawulo. "
1.0,https://storage.googleapis.com/image_prompts/1692884849-5811.jpg_s=612x612_w=0_k=20_c=fj3Xre30-GLY3WYS_vdV5_-U12hsEdO11JMkNmF50J0=.jpg,44,Male,18-29,Luganda,yogera_image_audio_20230825_113326.839894_1029.wav,0.0044444444444444,3,0,"Waaliwo enjovu bbiri era nga ziyimiridde mu masekkati g'ettale mu muddo ogwa kiragala. Wabula nga zonna zirina amasanga abiri abiri, wabula nga zonna nnene nnyo."
1.0,https://storage.googleapis.com/image_prompts/1692885152-9715.jpg_s=612x612_w=0_k=20_c=herkRpIhPyKN1IUwNEkrxjmcEqHSu1BnKe2_l-Tnz8k=.jpg,39,Female,18-29,Luganda,yogera_image_audio_20230825_115737.255107_1296.wav,0.0052777777777777,2,0,"Ndaba obusente; ak'omutwalo, ak'olukumi, ak'emitwalo ebiri, ak'enkumi ttaano, era zino ssente ze za Uganda."
