image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes,transcript
https://storage.googleapis.com/image_prompts/1692884885-6288.jpg_s=612x612_w=0_k=20_c=4QTZbCAU4B3WWnZtc376Li0RnUuAeh0KzQ6mgW8Yo1U=.jpg,41,Female,18-29,Lusoga,yogera_image_audio_20230825_102937.265474_1161.wav,0.00583333333333333,2,1,"Dhino miti oba pipe edisitula tanka era nga nsige nelangi eya bulu, kumbali kwadho kuliku enhumba. Eno enhumba elina amabaati agali talaiga."
https://storage.googleapis.com/image_prompts/1692884885-6288.jpg_s=612x612_w=0_k=20_c=4QTZbCAU4B3WWnZtc376Li0RnUuAeh0KzQ6mgW8Yo1U=.jpg,41,Female,18-29,Lusoga,yogera_image_audio_20230825_102927.153808_1161.wav,0.00583333333333333,2,1,"Dhino miti oba paipu edhisitula tanka era nga nsiige  nhe langi eya bulu, kumbbali kwadyo kuliku enhumba. Rnho enhumba erina amabaati agali talaiga."
https://storage.googleapis.com/image_prompts/75cde76e-random-institute-2zOSkNTj-Ks-unsplash.jpg,30,Male,18-29,Runyankole-Rukiga,yogera_image_audio_20230825_103048.881297_1347.wav,0.00583333333333333,2,1,Nindeeba omushaija ari aha piki ye nindeebaho enyigi z'ebyooma nindeebamu n'abashaija babiri barumu abashaija babiri barumu nibakora nindeebaho n'ebindi ebizimbe nindeebaho n'ebindi byooma  nindeebaho n'enyuma ekizimbe kireingwa.
https://storage.googleapis.com/image_prompts/8ea0fb76-african-585271_1280.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_103318.804142_1354.wav,0.00416666666666667,2,1,Omwana omughala ali kulumuka. Agya ku isomero. Nga musanhufu. 
https://storage.googleapis.com/image_prompts/90432fd4-te-tugu-102578_1280.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_103318.787370_1430.wav,0.005,2,1,Abaluunzi bali gema ente mu kigo ky'ente. Abaluunzi bali basatu. N'ente dhili isatu.
https://storage.googleapis.com/image_prompts/1692884855-5913.jpg_s=612x612_w=0_k=20_c=LTE36oWSAUATcKF3OnVFC1SMM4AWd2rlE8tK-8t52SI=.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_103637.086015_1113.wav,0.00444444444444444,3,0,"Olugudho olubita mwitale okukulila ensolo dho kwitale nga mulimu emiti, mwabamu nh'ebisaka."
https://storage.googleapis.com/image_prompts/1cf7804e-bill-wegener-B7-l-PISNqE-unsplash.jpg,47,Female,18-29,Acholi,yogera_image_audio_20230825_103650.098659_1316.wav,0.00444444444444444,2,1,Atye ka neno latin anyaka man ma oruko tei tei man ma bedo macol mumako nyanya i cinge ki nyanya mukene ma gitye i kacero motyweyogi i kavera ma acata
https://storage.googleapis.com/image_prompts/efc4fe8b-francesco-ungaro-O4A-zGH8u-Y-unsplash.jpg,38,Male,18-29,Lusoga,yogera_image_audio_20230825_103509.574838_1379.wav,0.005,3,0,"Eizike liriwulirisa litungwire amaiso liri kwebuuza ki ekiraku? Liriku engalo itaanu liri nga muntu no kumoga limoga oti muntu. Liriku ebiviriviri ku mukono liriku ebirevu, enhindo libwikwire, enhindo lyamoga lya tungula maiso lya tega na matu"
https://storage.googleapis.com/image_prompts/5707c4a9-megan-escobosa-photography-YATWwZ-AP9k-unsplash.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_103514.640844_1335.wav,0.00416666666666667,2,1,Abaana abasomi nga bano bali kutunga engoye ne mpiso editunga nga balikuboneka balikwenda okufulumya engoye 
https://storage.googleapis.com/image_prompts/1692884885-6255.jpg_s=612x612_w=0_k=20_c=mXsWdniDQbg9JdOEcO4yJh0ntnCiDbLnQ9-473PDt00=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103545.555611_1156.wav,0.00472222222222222,2,1,neshikombe shakyayi ni donati nilupapula luli humeza shikombo sheshishuma she kala iyabulu
https://storage.googleapis.com/image_prompts/1e0b14d5-africa-3936327_1280.jpg,41,Female,18-29,Lusoga,yogera_image_audio_20230825_103702.320914_1392.wav,0.00527777777777778,2,1,"Emotoka endhheru erikutamburila muluguudo olwa kisitaka, kumbali kwoluguddho kuliku emiti ne'nsiko enho emotoka etwise abantu bangi"
https://storage.googleapis.com/image_prompts/1692884858-5948.jpg_s=612x612_w=0_k=20_c=nt5n2shJX5UideY-oI67yC6FygPamnd9TBtGLcrTTwQ=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103838.282086_1124.wav,0.00416666666666667,3,0,kimisaala kimileyi kilimubweni mwekanisa imbofu
https://storage.googleapis.com/image_prompts/5707c4a9-megan-escobosa-photography-YATWwZ-AP9k-unsplash.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_104002.982931_1410.wav,0.00416666666666667,3,0,Abaana abaghala abeisomero balikwega okusonha ebitambala ebyo ku meeza ne byo kuntebe.
https://storage.googleapis.com/image_prompts/1692884894-6399.jpg_s=612x612_w=0_k=20_c=buzY_ElMgAMyoqKjfUawQb0cRD63Yx-jVYea-Ek965A=.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_104331.172797_1181.wav,0.00527777777777778,2,1,Amasigiri kwebafumbira emere. Amasigiri gano mangi bagasibye walala
https://storage.googleapis.com/image_prompts/1692885062-8567.jpg_s=612x612_w=0_k=20_c=LIhvg-2lhe-fTx7IF41Odd0OmMnpy2mWxMzjgZ9IRrc=.jpg,41,Female,18-29,Lusoga,yogera_image_audio_20230825_104348.350934_1268.wav,0.005,3,0,"Ghanho ghaligho akapande ak'eisomero, einhuma gh'akapande  ghaligho akayumba akatonho era nga kanho akapande ketolweilwa emiti nh'ensiko nh'amatooke."
https://storage.googleapis.com/image_prompts/1692884965-7300.jpg_s=612x612_w=0_k=20_c=TGYmV1VR2ZoBqD8aJbMvDDV1wOUiphd6BqORq2sf6uE=.jpg,29,Female,30-39,Lusoga,yogera_image_audio_20230825_104141.433808_1226.wav,0.005,2,1,"Ndhiboona enhumba eyeitaka era enhumba enho eriku omulyango mulala. Ndhiboona ne ladio. Ndhiboona abasaadha babiri, abasaadha bano batyaime oghundhi  kuntebe oghundhi atyaime ghansi"
https://storage.googleapis.com/image_prompts/6989bb3b-village-2665014_1280.jpg,38,Male,18-29,Lusoga,yogera_image_audio_20230825_104410.147753_1343.wav,0.00611111111111111,3,0,Omukazi alikunhwa amaadhi. Omwaana yegemye munkendhe alingirile mama ghe. Maama ghe alikunhwera amadhi kukadhomolo. Bali munhimiro ghanho ghaligho embago. Bali mukibali eitaka lyakibalibali. Embago dhili gho iibiri eyomwanha ne ya mama. Omwanha ayambeire ebigeito mu bigere mama ye tayambeire.
https://storage.googleapis.com/image_prompts/7d3623f3-flat-tire-2882302_1280.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_104404.830621_1348.wav,0.00444444444444444,2,1,"Makanika ng'onho ye alongoosa motoka, agemye omupiira ogw'emotoka ali gezaaku okugutoolamu olupanka abonhekele nti agulongosa."
https://storage.googleapis.com/image_prompts/5707c4a9-megan-escobosa-photography-YATWwZ-AP9k-unsplash.jpg,38,Male,18-29,Lusoga,yogera_image_audio_20230825_104410.116420_1335.wav,0.00527777777777778,2,1,"Abaana ab'eisomero bambaile uniform dhabwe edh'amasomero. Buli mwana yagema...n'empiso, agya kutunga. Era abandhi balikutunga ere. Nga ele omughala ole oghokuna ali mu kutunga, ono ogh'okusatu eno yena ali mu kutunga. Ono agemye ku ghuuzi, ghuuzi etunga."
https://storage.googleapis.com/image_prompts/1692884861-5989.jpg_s=612x612_w=0_k=20_c=VQ_At2-uy2iicFH9CPHxxBfKLPE4ZDmrTHm3J-5-ii8=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_104735.884118_1127.wav,0.00527777777777778,3,0,Umukasi wetukile ishibbo ishilimo gamamwa alikunjendesa mu town babandu bamulolelera ni babandu balikumwonga kho inyuma
https://storage.googleapis.com/image_prompts/1692885186-10225.jpg_s=612x612_w=0_k=20_c=FQBVw6bN4ln5i1rGHBQFaqwVH_mtEjAACqqs51jh5Lw=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_104856.167122_1312.wav,0.00583333333333333,3,0,Wano kulikubona babombeki benzu baninisile inzu balikuguula antulo wenyanza. Kungaji kuno angaji wenzu kulikubona ligulu ni lifumbi lyagwalaalile busa.
https://storage.googleapis.com/image_prompts/0c237ef9-jeff-ackley-GdF3dozJUEk-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_104856.147574_1388.wav,0.0075,2,1,khano khubona umusoleli wesinde apiringisa ikaali asutile bitomola bye khametsi inyuma we kaali yino ibonekhana umwana we khana nuwoshe handulo nga ne basukumilila uwoshewe
https://storage.googleapis.com/image_prompts/b282d93c-school-5673893_1280.jpg,47,Female,18-29,Acholi,yogera_image_audio_20230825_104818.889832_1439.wav,0.00472222222222222,3,0,Tye ka neno cukul man ma ki gedo tye i wall fenc ma kilwongo ni biotic cukul ki tye atyeko gedone atyeka atye ka neno yadi mapatpat matye i kin piny.
https://storage.googleapis.com/image_prompts/1692884927-6764.jpg_s=612x612_w=0_k=20_c=yLzegfADvLriM1eEmWvnGqjdw_tr5vWDsMei11YKMXg=.jpg,41,Female,18-29,Lusoga,yogera_image_audio_20230825_105159.198708_1213.wav,0.005,3,0,Bunho buti buto nga babutaire mubuvera okubukuza. Ghaligho obuti bwa murundhi ebiri obundhi nga bulinha amakola amabba obundi bulina amakola amatonho.
https://storage.googleapis.com/image_prompts/d17939a8-uganda-251921_1280.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_105036.351581_1373.wav,0.00444444444444444,2,1,Endhovu enhenhe enkulu enho nga eyemeleire emberi ghe miti n'eisubi lyeli gya okulya.
https://storage.googleapis.com/image_prompts/1692884985-7661.jpg_s=612x612_w=0_k=20_c=B-8wtgHMEc6G47QevQksIkzBlRb-DZnhGuQm_6MDeMI=.jpg,38,Male,18-29,Lusoga,yogera_image_audio_20230825_105232.504491_1232.wav,0.00555555555555556,2,1,Eisinzizo ekilaga nga isinzizo mulimu omusalaba abantu batyeime bali kughulirisa omubulizi nga abulira enjiri. Ekizimbe kiriku amadhinhisa ghaligho omusalaba Yesu kwe yafiira gugule emberi abeikiriza bali ku gulingaku baghulirisa...eno bwebaghulirisa...
https://storage.googleapis.com/image_prompts/1692885135-9448.jpg_s=612x612_w=0_k=20_c=GN6-FzhuYmrsuwNzMW5ZGhGNF71tWd1SYt5HhbqgP2I=.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_105254.647205_1292.wav,0.00527777777777778,3,0,"Gunho mwalo...mwalo  ndhibona amaato agaghelaku, ndhibona omukazi asitwire omwaana no musaadha oghundhi ali mu lyaato."
https://storage.googleapis.com/image_prompts/1692880134-462.3_ixid=M3wxMjA3fDB8MHxzZWFyY2h8M3x8dWdhbmRhfGVufDB8fDB8fHww_w=1000_q=80.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_105346.803148_1003.wav,0.00444444444444444,2,1,Nabona lukingi waliwo inyanza uh bisaala khundulo khwe nyanza uh bunyasi.
https://storage.googleapis.com/image_prompts/1692884855-5897.jpg_s=612x612_w=0_k=20_c=_JjM9mQ86dKMPNeR035zZXatNm9zxPfVKYuqX0C6rBI=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105525.578898_1097.wav,0.00722222222222222,2,1,tsino tsisolo tsemukewa batsilanga tsitsebura tsilikho bipala bimali ni biwanga  mwimoka ibulafu ibonekha kumumu kwasiile lukali ne ataayi aliwo lufumbetsi lubonekha kumumu kumukali lukali.
https://storage.googleapis.com/image_prompts/1692884849-5806.jpg_s=612x612_w=0_k=20_c=b2mPp6LbUoHoNB8DnxBDXNAl5FfnlKnMXMAqBBe4vVM=.jpg,25,Male,18-29,Runyankole-Rukiga,yogera_image_audio_20230825_105445.860550_1025.wav,0.00472222222222222,3,0,Ekishuushani eki mpaha nikyoreka ekibiira eky'obuhangwa kirimu emiti nyamwingi n'ebishaka n'ebimera bya buri muringo
https://storage.googleapis.com/image_prompts/5beec595-white-water-rafting-354505_1280.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105925.633220_1337.wav,0.00611111111111111,3,0,Ano khuli khubona sibumbitsi she basoleli bekhale khulyato akari e'kametsi kametsi kano khubonekha kamayengo! bonekhana basoleli bano ba yiyika bye khuyeta ba'bantu mu biyangafu bye khumetsi.
