phase,image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes,transcript
1.1,https://storage.googleapis.com/image_prompts/1692885065-8614.jpg_s=612x612_w=0_k=20_c=73Xq8gV9rgyOchc-3xPp5XMwsw65Qa2UGTYnw9b6600=.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_002749.260089_1745.wav,0.00805555555555556,3,0,"Abasajja n'abakazi ab'enjawulo nga bayimba abasinga obungi ku bo bambadde ebyambalo ebyatungibwa mu mbugo abakazi beesibye ensansa ku mitwe n'abamu bazeesibye mbiwato. Abakazi babiri bakuba eᵑᵑoma, emabega waabwe waliyo ekibira n'emmotoka awamu n'abantu abalala."
1.1,https://storage.googleapis.com/image_prompts/DSC_0411.JPG,447,,,Luganda,yogera_image_audio_20240128_003049.325418_1922.wav,0.00722222222222222,2,1,Kasasiro yasuulibwa buli wamu olwo saasira amayumba agali okumpi n'ekifo kino we basudde kasasiro kasasiro ono ayinza obbafiiramu endwadde naddala abo bennyininnyini abali okumpi naye oboolyawo ate bo bwe bamala okulwala ate ne bamusiiga ne bali abalala.
1.1,https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-a6PYVQ9.jpg,665,Female,18-29,Luganda,yogera_image_audio_20240128_004209.248664_2167.wav,0.00472222222222222,3,0,Omuvubuka akutte emiti gy'ali mu kuzannyisa nga bw'atambulira waggulu ku muguwa gwe yali asibye ayambadde essaati njeru era ya mikono mwimpi ayambadde n'empale asibye omusipi.
1.1,"https://storage.googleapis.com/image_prompts/Parliament of Uganda Building, Kampala, Uganda.jpeg",466,Male,18-29,Luganda,yogera_image_audio_20240128_004132.564226_2368.wav,0.00138888888888889,3,0,Ekizimbe kino ye sseteeserezo y'eggwanga Uganda nga ku bbali waliwo bbendera eziriko langi z'eggwanga.
1.1,https://storage.googleapis.com/image_prompts/4643369a-g4633c265d847ded299601d76cd257d73dad2501b4ad41e01990d0a8a2053c1c1a638_s5K7fF6.jpg,433,Female,30-39,Luganda,yogera_image_audio_20240128_004119.272329_2253.wav,0.0075,3,0,Eryato lirimu abasajja babiri era ow'emabega akutte enkasi era ali mmaaso ayimiridde ku lyato nga yeeteeseteese okusuulayo akatimba okuvuba ebyennyanja ebusukka waliwo ensiko ensiko eno ya langi eya kiragala ng'era waliwo ettaawo eriyita waggulu eee nnyanja yali etebenkedde bulungi temuli mayengo.
1.1,"https://storage.googleapis.com/image_prompts/Chaos, Colors and Cacophony at Uganda_s Owino Market.jpeg",433,Female,30-39,Luganda,yogera_image_audio_20240128_004217.955341_2136.wav,0.00666666666666667,3,0,Bano nno abakyala balabika bali mu katale era bali mu kususa kawo n'ebijanjaalo abakyala bano bawerako era nga batudde bali mmirembe gyabwe omukyala omu ali mmaaso ayambadde akagoye akamyufu era tayina nviiri ku mutwe enviiri yazisala enviiri ntoototo naye nga batudde basusa enva.
1.1,https://storage.googleapis.com/image_prompts/unsplash-pviVMvB.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_005307.503448_2967.wav,0.005,3,0,"Omukazi ng'atunudde, yeesibye ekitambaala eky'ekitengi ku mutwe, atadde n'omukuufu mu bulago, ayimiridde okumpi n'ekiti."
1.1,https://storage.googleapis.com/image_prompts/63996ae4-_DSC0210.JPG,433,Female,30-39,Luganda,yogera_image_audio_20240128_005556.644786_1851.wav,0.00583333333333333,2,1,Bino nno bivuga byaffe bya kinnansi era nga biraga nti waliwo ekifo we babikuumidde ebivuga bino bikola kya maanyi nnyo mu nsi yaffe n'okulaga ebika byaffe oba bika.
1.1,https://storage.googleapis.com/image_prompts/1692885135-9448.jpg_s=612x612_w=0_k=20_c=GN6-FzhuYmrsuwNzMW5ZGhGNF71tWd1SYt5HhbqgP2I=.jpg,675,Female,18-29,Luganda,yogera_image_audio_20240128_005910.319275_1765.wav,0.00416666666666667,3,0,"Eno nnyanja, era ku nnyanja kuno kuliko amaato, nnengera omukyala eyali asitudde omwana n'omusajja eyali ayimiridde okumpi n'amaato."
1.1,https://storage.googleapis.com/image_prompts/f2be1b34-derick-mckinney-l8kBCqz-P3o-unsplash.jpg,665,Female,18-29,Luganda,yogera_image_audio_20240128_005857.841263_1457.wav,0.00583333333333333,3,0,"Omwana ow'obuwala omuto ayimiridde mu kkubo ery'ettaka ng'emabega we waliwo amanda agali ku kakutiya agatundibwa n'akatebe atunda w'atuula, ng'eri ewalako waliyo abaami abali mu kuzannyisa omwana omulala omuto. "
1.1,https://storage.googleapis.com/image_prompts/unsplash-zvRyUiP.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_005950.485541_3028.wav,0.00111111111111111,3,0,Enjuki eno eyina ebyoya ebya kyenvu n'ebyakitaka eri ku kimuli.
1.1,https://storage.googleapis.com/image_prompts/pexels-photo-4177725.jpeg,447,,,Luganda,yogera_image_audio_20240128_010123.127294_2535.wav,0.00583333333333333,3,0,Omukyala alabika ng'akola omulimu gw'okutunda edduuka naye nga obusengeke bw'edduuka lino bwe bufaanana bulaga nga ge gano amaduuka ge bateekako omuwendo ku bintu oluvannyuma n'ogenda n'osasulira mu maaso.
1.1,https://storage.googleapis.com/image_prompts/b037e708-uganda-104491_1280.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_010510.059376_1438.wav,0.00138888888888889,3,0,Lino ssomero waliwo abasima ettaka ku bbali waliwo ne ttanuulu y'amabulooka.
1.1,https://storage.googleapis.com/image_prompts/unsplash-t4OYObv.jpg,433,Female,30-39,Luganda,yogera_image_audio_20240128_011630.699969_2984.wav,0.00555555555555556,3,0,Ekiyumba ng'era kirabika kikaddekadde kyalekebwa awo kiyina langi eya bbululu omukwafukwafu ekiyumba kino kyalekebwa awo era nga kyatuuzibwa ku muddo guli awo era ng'omuddo guno mukalukalu emabega waliyo emiti naye emiti gino giyina langi erabika obulungi.
1.1,https://storage.googleapis.com/image_prompts/unsplash-0Z42Fnv.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_012123.507841_2585.wav,0.00527777777777778,3,0,Omwami n'omukyala nga bali waggulu w'emmotoka ey'ekika kya Hummer bayita mu kibuga nga beesuuliridde bendera eri mu langi eya kiragala n'enjeru mu maaso gaabwe waliwo omusajja akutte bendera eyo ng'agiwanise ku muti.
1.1,https://storage.googleapis.com/image_prompts/unsplash-ZG8QysR.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_013009.271228_2834.wav,0.00138888888888889,3,0,Ekimuli kino kya kyenvu mmasekkati gaakyo waddugavu waliwo enjuki.
1.1,https://storage.googleapis.com/image_prompts/unsplash-7C9hH2e-checkpoint.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_013237.025250_2631.wav,0.00416666666666667,3,0,Ekyennyanja ekyakakwatibwa kikyali ku ddobo kwe bakikwatidde. Amagalagamba gaakyo galina langi ezikola obukuubo obweru n'obuddugavu.
2.0,https://storage.googleapis.com/image_prompts/1692884849-5815.jpg_s=612x612_w=0_k=20_c=d9emX8XYNjPmZ3UbvEpi_aMwByEOyvvn_6AA31XyVuM=.jpg,1509,Female,18–29,Luganda,yogera_image_audio_20240621_130025.322763_1033.wav,0.00611111111111111,2,1,"Abantu bali mu ppaaka y'emmotoka ng'obudde bwa kiro, amataala ag'enjawulo gateekeddwako era balabika nga bali mu mmotoka takisi; buli omu anoonya takisi gy'agendamu, emabbali waayo waliyo ebitaala eby'enjawulo, waliyo n'ekizimbe ekya kalina eky'emyaliriro egy'enjawulo."
1.1,https://storage.googleapis.com/image_prompts/7fedf0b0-africa-2665146_1280.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_013650.705242_1874.wav,0.00583333333333333,3,0,"Bano baana bava kukima mazzi. Bonna beetisse ebidomola bya kyenvu, waliwo omuto ayeetisse akadomola akatono, ababiri bayimiridde emabbali w'ekkubo babatunuulidde."
1.1,https://storage.googleapis.com/image_prompts/1692884875-6155.jpg_s=612x612_w=0_k=20_c=30vR4Lqhf2r8J1QAdpvDNbU_7l8ZmGGVcAHyzi0WQ4w=.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_013907.155588_1143.wav,0.00444444444444444,3,0,"Bino binyonyi. Birabika bulungi, biri mu buddo obutoototo. Eri waliwo omuti omukulu ate era n'akakomera."
1.1,https://storage.googleapis.com/image_prompts/33cc0d63-unsplash-2754ELS.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_014215.764965_2236.wav,0.00527777777777778,3,0,Omukyala ayimiridde okuliraana enkota z'amatooke ayambadde eggomesi erimu obumulimuli obwa langi ez'enjawulo yeesibye akaleesu aka bbulu ku mutwe.
1.1,https://storage.googleapis.com/image_prompts/1692884849-5821.jpg_s=612x612_w=0_k=20_c=ohjmfz4HpyzQ2q5gu8lTBfrWjJLmEF3Gi3Jr8JOj2RM=.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_014453.104679_1512.wav,0.00166666666666667,3,0,Abantu bano babiri omwami n'omukyala bambadde empeta omwami ayambadde ekko essuuti ya kikuusikuusi.
1.1,https://storage.googleapis.com/image_prompts/pexels-photo-5726794.webp,447,,,Luganda,yogera_image_audio_20240128_014716.256901_2540.wav,0.00444444444444444,3,0,Omukyala omusawo alabika ng'akozesa ekyuma ekizimbulukusa obwoka okubaako kye yeetegereza asobole okuwa e okusalawo kwe ku bulwadde obuluma omuntu oyo gw'ali mu kujjanjaba.
1.1,"https://storage.googleapis.com/image_prompts/Low-Tech, High-Effect Boxing Training - RossTraining_com.jpeg",466,Male,18-29,Luganda,yogera_image_audio_20240128_014625.581306_2364.wav,0.00138888888888889,2,1,"Omuvubuka ono yeebisse obwenyi akuba bipiira, ayambadde enkampa za bbululu."
1.1,https://storage.googleapis.com/image_prompts/54ca0cc8-_DSC0216.JPG,466,Male,18-29,Luganda,yogera_image_audio_20240128_014453.144603_1838.wav,0.00138888888888889,3,0,Zino nsiisira ziri ssatu waliwo oluggya olugazi obulungi olulabika obulungi.
1.1,https://storage.googleapis.com/image_prompts/unsplash-fmxaTw7.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_015317.959682_2879.wav,0.00444444444444444,3,0,Omusajja atudde waggulu ku lwazi akutte eddobo era akati akakwata ebyennyanja akasimbye mu mazzi ayimiridde.
1.1,https://storage.googleapis.com/image_prompts/unsplash-Hf8QoX5-checkpoint.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_020016.707273_2718.wav,0.00138888888888889,2,1,Akasozi kano ku ntikko yaako kuliko olufu era wansi waliwo amazzi.
1.1,https://storage.googleapis.com/image_prompts/unsplash-vVeI78t.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_020016.725412_3000.wav,0.00138888888888889,2,1,Bino ebitimba bikozesebwa mu kuvuba byennyanja bya kiragalalagala.
1.1,https://storage.googleapis.com/image_prompts/unsplash-TIgLoxu.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_020110.623879_2797.wav,0.00583333333333333,2,1,"Eno nnyanja; waliwo omwami muzungu, ali mu mpale nnyimpi ayimiridde emabbali g'ennyanja ku biyinjayinja era akutte akati mu ngalo ze ayimirizza wansi."
1.1,https://storage.googleapis.com/image_prompts/coat.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_020403.148151_2437.wav,0.00416666666666667,3,0,Akabonero k'eggwanga lya Uganda akaliko ebigambo for God and my country ekitegeeza eri Katonda n'ensi yange.
1.1,https://storage.googleapis.com/image_prompts/unsplash-5jUD3pm.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_020447.252385_2617.wav,0.00472222222222222,3,0,"Abazungu batudde mu kaato bali mu kuseeyeeya ku mazzi bambadde obugoye obutonotono, omu ayambadde akasaati akaa akamyufu."
1.1,https://storage.googleapis.com/image_prompts/1692884852-5857.jpg_s=612x612_w=0_k=20_c=1yxiZAxmd8k9cz3zPnnCpduAMQzOuyftoYMLKZhLVqY=.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_020826.298604_1543.wav,0.00111111111111111,3,0,Akazike kano kaddugavu katudde kkatabi kuliko n'ebikoola ebya kiragala.
1.1,https://storage.googleapis.com/image_prompts/pexel2.jpeg,648,Male,50-59,Luganda,yogera_image_audio_20240128_020937.766719_2519.wav,0.00555555555555556,3,0,"Abakyala bano basiraamu kubanga beebikiridde ku mitwe. Ono ali wano ayina gw'anyumya naye, yeebikkiridde olugoye olwa kitaka. Alabika ng'ayina by'atunda ku mabbali wano."
1.1,https://storage.googleapis.com/image_prompts/01c344ba-drying-tower-2882308_1280.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_021707.718309_996.wav,0.00444444444444444,2,1,Akayumba akaazimbibwa ne bbulooka kalimu olwatika wakati kalina akasolya ak'essubi ku mabbali waliyo emiti gy'emiyembe.
1.1,"https://storage.googleapis.com/image_prompts/Low-Tech, High-Effect Boxing Training - RossTraining_com.jpeg",663,Female,30-39,Luganda,yogera_image_audio_20240128_021805.091615_2181.wav,0.00555555555555556,2,1,Omukubi w'ebikonde nga yeegezaamu apanze ebipiira era by'akuba ebikonde nga yeegezaamu ebipiira by'apanze biri bina ate ayambadde giraavuzi za bbulu.
1.1,https://storage.googleapis.com/image_prompts/1692884997-7835.jpg_s=612x612_w=0_k=20_c=ApIrsyzTV37sLqOn0iM7P9UoS1P5kPK98sQSzYpoSks=.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_021945.032388_1237.wav,0.00777777777777778,3,0,"Ennyumba ez'amaduuka, ng'emu esiigiddwa langi eya kyenvu eya MTN. Mu maaso gaayo bataddewo kkuleeti za sooda era waliwo n'akayumba ka ""mobile money."" Eyookubiri yasiigibwa langi ya kiragala na njeru era batundiramu ngoye."
1.1,https://storage.googleapis.com/image_prompts/1692884885-6259.jpg_s=612x612_w=0_k=20_c=8UpcpsudrJrLL4Gw1LZ3s0OdvzT7sdlQ562g3YUke2M=.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_023306.342293_1631.wav,0.00416666666666667,3,0,Omwami omutunzi w'ekyalaani musanyufu muzibu ayambadde essaati enjeru ayambadde n'enkoofiira eya kitaka.
1.1,https://storage.googleapis.com/image_prompts/b52f260c-food-1817468_1280.jpg,466,Male,18-29,Luganda,yogera_image_audio_20240128_020645.411321_1365.wav,0.00138888888888889,3,0,Emiyembe gino mingi nnyo era nga gya kiragala omulungi giri wamu.
1.1,https://storage.googleapis.com/image_prompts/12bef81f-unsplash-Kk3dGqC.jpg,648,Male,50-59,Luganda,yogera_image_audio_20240128_024134.132882_2215.wav,0.00472222222222222,3,0,Guno musiri gwa kasooli. Akyali muto era wa kiragala bulungi. Mmabbali waliyo ebisubi ebikalu.
1.1,https://storage.googleapis.com/image_prompts/9ae24bc9-gae22da9b59ae668fd358c29158cb99e0bafcab05bccc6ad14a9edc9cf39e6d83145c_MaNTi5H.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_024148.883549_2128.wav,0.00722222222222222,3,0,"Ennyumba bbiri enkadde ng'emu baagiseresa mabaati ate ng'endala baagiseresa ssubi. Zombi baazizimbisa ttaka na miti, ennyumba emu oluggi lwayo lwa kibaati ate endala oluggi lwayo lwa mbaawo."
1.1,https://storage.googleapis.com/image_prompts/unsplash-jnzzePQ.jpg,447,,,Luganda,yogera_image_audio_20240128_025533.532478_2908.wav,0.00583333333333333,2,1,"Era nga tukyali ku kya kunaaba ngalo, kirungi nnyo okunaaba engalo ne ssaabbuuni n'okuba ekyovu n'okakasa nti kikutte bulungi nnyo olwo obuwuka ojja kuba obugemye. Oluvannyuma n'osumulula amazzi n'onaaba naye ate bw'oba osu... ng'ogasiba kikwetaagisa ogasibise akakokola. "
1.1,https://storage.googleapis.com/image_prompts/unsplash-kjEzVaS.jpg,447,,,Luganda,yogera_image_audio_20240128_030556.531070_2915.wav,0.00444444444444444,3,0,Omwami ayambadde ttopi era ayambadde omujoozi muddugavu n'empale nzirugavu ayimiridde ku lwazi ataddeyo eddobo lye oboolyawo anaakwasa ku byennyanja by'anaatwalako ewaka.
1.1,https://storage.googleapis.com/image_prompts/beaffd6f-unsplash-DfHzCAt.jpg,667,Male,18-29,Luganda,yogera_image_audio_20240128_030432.807222_2418.wav,0.00416666666666667,3,0,"Omwana ataddeko akamwenyumwenyu ak'amaanyi, alagira ddala nga musanyufu. Ayambadde essaati eya langi eya kacungwa era antunuulidde."
1.1,https://storage.googleapis.com/image_prompts/1692885135-9426.jpg_s=612x612_w=0_k=20_c=kHcmeTq8DVjv1yl-zeAw3Shwg7TOszBfcsl9RQovPv8=.jpg,663,Female,30-39,Luganda,yogera_image_audio_20240128_030817.855253_1290.wav,0.00527777777777778,2,1,Omusajja ayambadde essaati ey'emikono emiwanvu enjeru erimu ebikuubo ebya bbulaaka ng'asitudde ekibbo mu mukono gwe. Ekibbo kijjuddemu ebibala ebyeru.
1.1,https://storage.googleapis.com/image_prompts/fc5bc4cb-g41aa7ba962b76743e285f990431c65497ae15ab01fc7c1e3ca64145a67a1d39557d8_BL89grY.jpg,447,,,Luganda,yogera_image_audio_20240128_031455.849031_2491.wav,0.00527777777777778,3,0,Omuntu yenna yandisaanye n'alunda ente olw'obulungi obulimu nti singa oba oyina ekintu ky'oyagala bw'otunda ente osobola okukimala naye bw'oba nga toyinaawo kintu kyonna ky'olunda ky'osobola kutunda kiba kitegeeza nti ebintu byo eby'omugaso ng'ettaka by'ogenda okutunda.
